Timestamp,Date,Time_of_Day_Hour,Day_of_Week,Month,Is_Weekend,Students_Present,Ambient_Temperature_C,HVAC_Load_kW,Lighting_Load_kW,Computer_Load_kW,Lab_Equipment_Load_kW,Energy_Usage_kWh
2024-05-29 05:00,2024-05-29,5,2,5,0,22,26.33,29.21,22.24,5.59,0,42.14
2024-05-29 06:00,2024-05-29,6,2,5,0,25,29.04,38.61,57.08,0.0,0,60.56
2024-05-29 07:00,2024-05-29,7,2,5,0,28,27.36,30.44,66.16,8.37,0,56.37
2024-05-29 08:00,2024-05-29,8,2,5,0,616,27.15,58.01,96.18,70.43,0,144.06
2024-05-29 09:00,2024-05-29,9,2,5,0,515,29.34,62.04,93.8,64.73,0,142.86
2024-05-29 10:00,2024-05-29,10,2,5,0,416,32.26,72.86,85.75,49.05,60,160.71
2024-05-29 11:00,2024-05-29,11,2,5,0,319,30.47,56.05,74.08,38.82,20,118.04
2024-05-29 12:00,2024-05-29,12,2,5,0,638,30.74,76.63,101.82,83.95,0,157.53
2024-05-29 13:00,2024-05-29,13,2,5,0,593,31.66,76.91,93.61,71.21,20,163.88
2024-05-29 14:00,2024-05-29,14,2,5,0,374,30.24,54.03,86.22,51.56,0,117.81
2024-05-29 15:00,2024-05-29,15,2,5,0,222,27.88,40.37,69.65,25.29,0,83.42
2024-05-29 16:00,2024-05-29,16,2,5,0,412,25.81,31.56,86.32,51.36,0,101.12
2024-05-29 17:00,2024-05-29,17,2,5,0,604,26.32,51.62,97.33,85.09,60,168.62
2024-05-29 18:00,2024-05-29,18,2,5,0,52,25.27,18.05,60.79,7.01,0,52.24
2024-05-29 19:00,2024-05-29,19,2,5,0,140,27.14,37.88,74.13,16.85,0,75.78
2024-05-29 20:00,2024-05-29,20,2,5,0,63,26.63,27.53,64.01,8.45,0,54.62
2024-05-29 21:00,2024-05-29,21,2,5,0,147,25.07,24.91,18.31,16.44,0,44.42
2024-05-29 22:00,2024-05-29,22,2,5,0,10,22.43,0.0,6.2,0.0,0,10.75
2024-05-29 23:00,2024-05-29,23,2,5,0,16,26.71,26.34,0.0,12.26,0,32.21
2024-05-30 00:00,2024-05-30,0,3,5,0,3,23.3,4.72,14.81,0.0,0,13.3
2024-05-30 01:00,2024-05-30,1,3,5,0,24,24.94,19.08,15.66,0.0,0,33.05
2024-05-30 02:00,2024-05-30,2,3,5,0,29,24.4,9.98,22.21,2.79,0,23.93
2024-05-30 03:00,2024-05-30,3,3,5,0,8,25.12,16.3,5.24,2.77,0,16.23
2024-05-30 04:00,2024-05-30,4,3,5,0,20,26.28,18.85,9.72,1.42,0,27.18
2024-05-30 05:00,2024-05-30,5,3,5,0,19,25.11,16.8,5.71,2.09,0,21.89
2024-05-30 06:00,2024-05-30,6,3,5,0,18,28.89,41.35,58.55,1.4,0,62.6
2024-05-30 07:00,2024-05-30,7,3,5,0,18,25.34,19.69,53.68,4.34,0,47.09
2024-05-30 08:00,2024-05-30,8,3,5,0,339,26.87,39.9,73.74,45.82,0,96.33
2024-05-30 09:00,2024-05-30,9,3,5,0,492,30.99,60.27,89.32,59.59,80,170.55
2024-05-30 10:00,2024-05-30,10,3,5,0,497,30.41,63.38,96.07,74.12,40,157.46
2024-05-30 11:00,2024-05-30,11,3,5,0,600,33.64,87.32,90.23,79.05,0,163.07
2024-05-30 12:00,2024-05-30,12,3,5,0,300,30.03,52.46,85.86,36.9,20,118.12
2024-05-30 13:00,2024-05-30,13,3,5,0,503,32.38,79.4,95.3,55.32,0,146.62
2024-05-30 14:00,2024-05-30,14,3,5,0,558,26.74,49.67,88.94,69.25,40,143.98
2024-05-30 15:00,2024-05-30,15,3,5,0,227,26.93,38.36,69.63,32.01,20,96.45
2024-05-30 16:00,2024-05-30,16,3,5,0,240,29.77,50.54,70.83,33.65,80,137.94
2024-05-30 17:00,2024-05-30,17,3,5,0,554,25.09,40.19,95.29,58.92,0,122.74
2024-05-30 18:00,2024-05-30,18,3,5,0,86,26.63,25.71,65.07,11.16,0,56.47
2024-05-30 19:00,2024-05-30,19,3,5,0,185,27.9,35.0,71.01,20.37,0,76.7
2024-05-30 20:00,2024-05-30,20,3,5,0,144,26.18,30.84,66.84,25.21,0,71.89
2024-05-30 21:00,2024-05-30,21,3,5,0,163,24.82,20.34,20.71,20.68,0,45.69
2024-05-30 22:00,2024-05-30,22,3,5,0,6,23.66,10.14,8.35,0.0,0,18.6
2024-05-30 23:00,2024-05-30,23,3,5,0,12,24.33,10.63,4.49,3.32,0,12.66
2024-05-31 00:00,2024-05-31,0,4,5,0,17,24.79,11.49,2.35,0.0,0,21.15
2024-05-31 01:00,2024-05-31,1,4,5,0,36,23.04,8.53,23.97,6.68,0,21.59
2024-05-31 02:00,2024-05-31,2,4,5,0,12,24.89,12.76,4.11,14.41,0,16.88
2024-05-31 03:00,2024-05-31,3,4,5,0,35,26.42,22.51,22.21,11.11,0,28.17
2024-05-31 04:00,2024-05-31,4,4,5,0,30,25.09,13.09,19.6,4.99,0,28.4
2024-05-31 05:00,2024-05-31,5,4,5,0,1,26.25,19.82,9.34,0.0,0,28.99
2024-05-31 06:00,2024-05-31,6,4,5,0,15,27.65,29.01,65.86,8.22,0,55.87
2024-05-31 07:00,2024-05-31,7,4,5,0,8,28.53,32.16,65.29,4.16,0,53.19
2024-05-31 08:00,2024-05-31,8,4,5,0,528,29.75,65.57,90.28,63.65,0,141.69
2024-05-31 09:00,2024-05-31,9,4,5,0,365,27.53,44.93,80.21,42.23,40,120.05
2024-05-31 10:00,2024-05-31,10,4,5,0,509,28.73,66.4,94.82,58.11,40,160.79
2024-05-31 11:00,2024-05-31,11,4,5,0,639,29.09,66.22,99.06,80.52,0,150.93
2024-05-31 12:00,2024-05-31,12,4,5,0,299,28.57,41.44,78.26,34.72,40,113.5
2024-05-31 13:00,2024-05-31,13,4,5,0,308,27.13,39.23,76.17,38.75,80,134.83
2024-05-31 14:00,2024-05-31,14,4,5,0,542,24.64,37.84,98.99,71.35,80,164.35
2024-05-31 15:00,2024-05-31,15,4,5,0,372,30.84,59.53,87.05,43.58,40,139.44
2024-05-31 16:00,2024-05-31,16,4,5,0,436,26.1,40.84,86.35,56.89,0,115.49
2024-05-31 17:00,2024-05-31,17,4,5,0,361,30.05,54.98,79.63,50.54,60,149.19
2024-05-31 18:00,2024-05-31,18,4,5,0,176,28.04,39.32,68.07,23.64,0,84.95
2024-05-31 19:00,2024-05-31,19,4,5,0,47,25.54,14.14,63.43,9.28,0,46.29
2024-05-31 20:00,2024-05-31,20,4,5,0,46,26.35,27.31,64.38,7.67,0,57.52
2024-05-31 21:00,2024-05-31,21,4,5,0,75,25.44,15.93,16.55,9.31,0,35.04
2024-05-31 22:00,2024-05-31,22,4,5,0,17,22.68,3.39,0.02,6.28,0,8.5
2024-05-31 23:00,2024-05-31,23,4,5,0,2,24.01,7.94,5.32,8.29,0,14.78
2024-06-01 00:00,2024-06-01,0,5,6,1,27,23.53,9.81,23.46,7.6,0,25.92
2024-06-01 01:00,2024-06-01,1,5,6,1,5,26.08,20.08,5.3,0.0,0,23.38
2024-06-01 02:00,2024-06-01,2,5,6,1,20,24.33,13.33,4.0,1.62,0,17.89
2024-06-01 03:00,2024-06-01,3,5,6,1,27,25.73,23.23,15.48,2.67,0,29.12
2024-06-01 04:00,2024-06-01,4,5,6,1,39,26.29,25.56,17.46,9.54,0,39.81
2024-06-01 05:00,2024-06-01,5,5,6,1,0,27.41,27.16,8.51,0.0,0,28.97
2024-06-01 06:00,2024-06-01,6,5,6,1,35,30.49,45.44,14.99,0.0,0,49.57
2024-06-01 07:00,2024-06-01,7,5,6,1,20,28.42,38.9,12.09,4.81,0,43.38
2024-06-01 08:00,2024-06-01,8,5,6,1,34,31.33,50.63,20.34,4.29,0,58.65
2024-06-01 09:00,2024-06-01,9,5,6,1,12,30.84,43.87,0.0,8.88,0,44.73
2024-06-01 10:00,2024-06-01,10,5,6,1,9,32.73,57.9,7.01,0.0,0,53.81
2024-06-01 11:00,2024-06-01,11,5,6,1,9,30.39,43.54,6.8,2.15,0,42.4
2024-06-01 12:00,2024-06-01,12,5,6,1,12,32.04,47.87,3.25,0.0,0,44.86
2024-06-01 13:00,2024-06-01,13,5,6,1,36,30.81,45.17,23.76,8.48,0,51.65
2024-06-01 14:00,2024-06-01,14,5,6,1,37,26.11,17.84,17.52,3.15,0,26.66
2024-06-01 15:00,2024-06-01,15,5,6,1,23,28.49,26.66,22.53,0.0,0,38.08
2024-06-01 16:00,2024-06-01,16,5,6,1,1,30.37,39.05,4.86,4.8,0,40.57
2024-06-01 17:00,2024-06-01,17,5,6,1,21,29.55,39.09,18.87,8.98,0,44.67
2024-06-01 18:00,2024-06-01,18,5,6,1,16,26.06,21.41,10.37,1.48,0,27.16
2024-06-01 19:00,2024-06-01,19,5,6,1,35,27.55,25.13,23.93,3.92,0,32.91
2024-06-01 20:00,2024-06-01,20,5,6,1,13,27.25,19.71,0.57,7.95,0,24.44
2024-06-01 21:00,2024-06-01,21,5,6,1,9,25.83,23.98,6.52,6.9,0,28.3
2024-06-01 22:00,2024-06-01,22,5,6,1,34,26.5,24.36,27.57,9.34,0,46.3
2024-06-01 23:00,2024-06-01,23,5,6,1,24,25.99,25.72,25.48,0.94,0,39.01
2024-06-02 00:00,2024-06-02,0,6,6,1,2,24.95,19.34,1.36,0.0,0,18.26
2024-06-02 01:00,2024-06-02,1,6,6,1,37,24.34,15.61,26.38,12.74,0,30.81
2024-06-02 02:00,2024-06-02,2,6,6,1,16,26.97,25.77,8.72,5.02,0,33.32
2024-06-02 03:00,2024-06-02,3,6,6,1,11,26.57,22.16,0.81,0.0,0,26.24
2024-06-02 04:00,2024-06-02,4,6,6,1,23,24.43,15.37,20.83,2.3,0,33.04
2024-06-02 05:00,2024-06-02,5,6,6,1,28,27.55,28.56,21.91,3.87,0,42.64
2024-06-02 06:00,2024-06-02,6,6,6,1,24,26.27,20.69,15.69,2.43,0,31.19
2024-06-02 07:00,2024-06-02,7,6,6,1,35,27.33,21.97,22.82,2.85,0,38.58
2024-06-02 08:00,2024-06-02,8,6,6,1,25,28.52,33.5,29.72,9.23,0,47.93
2024-06-02 09:00,2024-06-02,9,6,6,1,37,30.19,45.95,25.46,7.2,0,56.04
2024-06-02 10:00,2024-06-02,10,6,6,1,0,31.16,49.58,5.65,11.27,0,46.67
2024-06-02 11:00,2024-06-02,11,6,6,1,19,30.28,42.44,3.87,8.77,0,48.61
2024-06-02 12:00,2024-06-02,12,6,6,1,27,30.45,40.83,21.31,4.0,0,49.14
2024-06-02 13:00,2024-06-02,13,6,6,1,15,30.14,44.1,1.1,8.93,0,43.85
2024-06-02 14:00,2024-06-02,14,6,6,1,16,32.17,51.54,3.09,3.73,0,47.0
2024-06-02 15:00,2024-06-02,15,6,6,1,39,25.84,19.9,12.15,16.89,0,36.47
2024-06-02 16:00,2024-06-02,16,6,6,1,27,29.04,32.08,21.74,1.75,0,44.19
2024-06-02 17:00,2024-06-02,17,6,6,1,11,31.09,52.27,3.65,3.62,0,47.21
2024-06-02 18:00,2024-06-02,18,6,6,1,26,28.78,37.32,22.47,0.2,0,46.74
2024-06-02 19:00,2024-06-02,19,6,6,1,29,29.12,39.48,20.48,1.66,0,49.11
2024-06-02 20:00,2024-06-02,20,6,6,1,33,23.45,6.18,15.96,2.35,0,14.94
2024-06-02 21:00,2024-06-02,21,6,6,1,36,24.02,12.0,20.8,10.61,0,29.83
2024-06-02 22:00,2024-06-02,22,6,6,1,5,26.17,20.84,2.15,1.66,0,24.6
2024-06-02 23:00,2024-06-02,23,6,6,1,6,27.43,29.77,11.62,0.0,0,35.63
2024-06-03 00:00,2024-06-03,0,0,6,0,31,23.29,11.96,16.63,4.28,0,30.01
2024-06-03 01:00,2024-06-03,1,0,6,0,31,24.52,9.73,18.12,0.0,0,30.47
2024-06-03 02:00,2024-06-03,2,0,6,0,24,26.0,17.88,15.95,0.75,0,30.82
2024-06-03 03:00,2024-06-03,3,0,6,0,32,23.7,11.91,15.6,9.69,0,26.06
2024-06-03 04:00,2024-06-03,4,0,6,0,6,27.28,25.15,5.12,0.0,0,29.38
2024-06-03 05:00,2024-06-03,5,0,6,0,11,23.21,9.0,0.02,0.0,0,14.06
2024-06-03 06:00,2024-06-03,6,0,6,0,15,28.74,33.27,60.17,0.0,0,63.49
2024-06-03 07:00,2024-06-03,7,0,6,0,15,27.28,23.35,62.64,0.0,0,49.9
2024-06-03 08:00,2024-06-03,8,0,6,0,242,28.83,40.04,73.2,21.34,0,83.57
2024-06-03 09:00,2024-06-03,9,0,6,0,572,31.1,73.35,86.39,62.37,40,167.19
2024-06-03 10:00,2024-06-03,10,0,6,0,334,31.27,63.29,85.89,39.96,0,124.94
2024-06-03 11:00,2024-06-03,11,0,6,0,427,30.89,67.07,87.34,54.12,0,128.27
2024-06-03 12:00,2024-06-03,12,0,6,0,310,32.45,67.54,80.19,33.6,0,114.67
2024-06-03 13:00,2024-06-03,13,0,6,0,506,28.35,43.83,90.21,64.08,0,118.49
2024-06-03 14:00,2024-06-03,14,0,6,0,359,30.9,62.58,85.34,44.74,40,136.98
2024-06-03 15:00,2024-06-03,15,0,6,0,530,28.94,54.79,96.37,67.93,0,131.41
2024-06-03 16:00,2024-06-03,16,0,6,0,463,30.88,60.17,92.64,51.78,0,131.7
2024-06-03 17:00,2024-06-03,17,0,6,0,424,29.81,52.65,87.17,62.1,0,122.48
2024-06-03 18:00,2024-06-03,18,0,6,0,84,29.09,33.09,59.67,4.64,0,57.05
2024-06-03 19:00,2024-06-03,19,0,6,0,98,29.69,43.81,67.65,8.93,0,76.74
2024-06-03 20:00,2024-06-03,20,0,6,0,171,28.19,36.65,71.59,23.62,0,79.63
2024-06-03 21:00,2024-06-03,21,0,6,0,143,25.64,20.24,17.81,18.19,0,43.78
2024-06-03 22:00,2024-06-03,22,0,6,0,2,25.4,17.16,1.79,4.48,0,19.08
2024-06-03 23:00,2024-06-03,23,0,6,0,28,26.0,17.97,22.17,1.9,0,26.53
2024-06-04 00:00,2024-06-04,0,1,6,0,28,25.2,20.24,19.7,0.0,0,32.51
2024-06-04 01:00,2024-06-04,1,1,6,0,33,26.16,26.67,18.44,0.0,0,37.84
2024-06-04 02:00,2024-06-04,2,1,6,0,33,22.06,1.17,26.69,12.96,0,18.84
2024-06-04 03:00,2024-06-04,3,1,6,0,27,28.7,38.88,22.69,1.81,0,47.79
2024-06-04 04:00,2024-06-04,4,1,6,0,12,26.59,27.63,6.74,0.64,0,28.74
2024-06-04 05:00,2024-06-04,5,1,6,0,14,24.79,14.85,9.87,10.73,0,27.66
2024-06-04 06:00,2024-06-04,6,1,6,0,22,26.63,29.37,62.68,0.25,0,56.73
2024-06-04 07:00,2024-06-04,7,1,6,0,25,25.58,17.19,58.72,3.2,0,48.11
2024-06-04 08:00,2024-06-04,8,1,6,0,203,27.86,32.8,70.93,19.82,0,73.18
2024-06-04 09:00,2024-06-04,9,1,6,0,289,29.91,48.23,80.71,29.01,20,106.95
2024-06-04 10:00,2024-06-04,10,1,6,0,303,32.87,66.33,81.15,46.74,0,118.58
2024-06-04 11:00,2024-06-04,11,1,6,0,592,31.51,76.48,98.22,82.38,0,158.2
2024-06-04 12:00,2024-06-04,12,1,6,0,318,31.35,57.96,75.02,44.24,0,111.65
2024-06-04 13:00,2024-06-04,13,1,6,0,332,29.2,49.3,83.68,45.8,40,125.02
2024-06-04 14:00,2024-06-04,14,1,6,0,511,29.36,56.64,91.19,66.66,0,136.9
2024-06-04 15:00,2024-06-04,15,1,6,0,295,29.0,46.66,80.55,32.61,20,114.31
2024-06-04 16:00,2024-06-04,16,1,6,0,633,28.44,65.44,95.63,79.36,0,154.39
2024-06-04 17:00,2024-06-04,17,1,6,0,530,28.25,56.78,100.48,62.71,0,137.43
2024-06-04 18:00,2024-06-04,18,1,6,0,182,27.59,34.62,72.19,9.45,0,73.14
2024-06-04 19:00,2024-06-04,19,1,6,0,71,26.71,30.49,62.7,14.33,0,62.89
2024-06-04 20:00,2024-06-04,20,1,6,0,67,25.49,20.62,66.71,11.02,0,52.57
2024-06-04 21:00,2024-06-04,21,1,6,0,61,26.08,23.62,23.43,0.92,0,37.07
2024-06-04 22:00,2024-06-04,22,1,6,0,16,24.93,18.82,7.54,0.17,0,24.93
2024-06-04 23:00,2024-06-04,23,1,6,0,25,22.71,3.68,16.02,8.34,0,15.63
2024-06-05 00:00,2024-06-05,0,2,6,0,6,25.05,18.28,9.57,1.4,0,29.04
2024-06-05 01:00,2024-06-05,1,2,6,0,25,24.93,18.34,18.62,0.0,0,28.12
2024-06-05 02:00,2024-06-05,2,2,6,0,24,23.03,5.82,19.94,0.0,0,15.75
2024-06-05 03:00,2024-06-05,3,2,6,0,9,24.99,11.18,0.0,10.39,0,16.9
2024-06-05 04:00,2024-06-05,4,2,6,0,18,27.4,27.87,3.14,2.54,0,28.41
2024-06-05 05:00,2024-06-05,5,2,6,0,10,25.52,21.47,3.12,6.52,0,23.36
2024-06-05 06:00,2024-06-05,6,2,6,0,12,26.14,23.71,62.54,10.67,0,57.5
2024-06-05 07:00,2024-06-05,7,2,6,0,7,28.29,36.9,58.33,0.0,0,58.23
2024-06-05 08:00,2024-06-05,8,2,6,0,559,30.43,66.48,87.91,70.56,0,145.56
2024-06-05 09:00,2024-06-05,9,2,6,0,267,32.84,68.86,77.41,23.03,0,112.55
2024-06-05 10:00,2024-06-05,10,2,6,0,550,31.59,70.32,92.84,64.66,0,146.72
2024-06-05 11:00,2024-06-05,11,2,6,0,611,32.53,81.45,94.69,78.08,0,161.97
2024-06-05 12:00,2024-06-05,12,2,6,0,520,31.52,74.92,92.35,63.04,0,145.49
2024-06-05 13:00,2024-06-05,13,2,6,0,248,29.87,53.52,68.14,32.78,0,101.21
2024-06-05 14:00,2024-06-05,14,2,6,0,374,31.58,65.47,85.5,50.68,40,147.44
2024-06-05 15:00,2024-06-05,15,2,6,0,251,29.99,50.73,74.71,33.69,0,97.58
2024-06-05 16:00,2024-06-05,16,2,6,0,301,30.07,51.26,77.45,38.7,60,136.63
2024-06-05 17:00,2024-06-05,17,2,6,0,415,27.36,45.28,89.35,52.03,60,147.85
2024-06-05 18:00,2024-06-05,18,2,6,0,96,28.7,34.0,63.76,8.97,0,66.29
2024-06-05 19:00,2024-06-05,19,2,6,0,86,27.04,28.14,66.33,5.97,0,64.79
2024-06-05 20:00,2024-06-05,20,2,6,0,198,26.85,27.97,71.67,31.15,0,73.86
2024-06-05 21:00,2024-06-05,21,2,6,0,65,25.75,17.79,32.86,11.96,0,36.52
2024-06-05 22:00,2024-06-05,22,2,6,0,4,24.99,17.69,6.95,0.0,0,21.1
2024-06-05 23:00,2024-06-05,23,2,6,0,19,25.83,22.25,0.43,2.66,0,24.84
2024-06-06 00:00,2024-06-06,0,3,6,0,10,24.39,11.54,12.01,0.0,0,24.2
2024-06-06 01:00,2024-06-06,1,3,6,0,32,22.72,5.27,24.17,1.55,0,19.81
2024-06-06 02:00,2024-06-06,2,3,6,0,37,22.59,5.25,20.18,7.23,0,22.44
2024-06-06 03:00,2024-06-06,3,3,6,0,26,26.16,23.38,18.25,4.5,0,36.96
2024-06-06 04:00,2024-06-06,4,3,6,0,33,25.83,21.73,14.69,4.64,0,32.7
2024-06-06 05:00,2024-06-06,5,3,6,0,14,24.63,9.79,6.72,0.0,0,14.74
2024-06-06 06:00,2024-06-06,6,3,6,0,31,28.16,24.9,59.21,0.0,0,46.32
2024-06-06 07:00,2024-06-06,7,3,6,0,20,28.64,31.07,57.71,7.21,0,59.76
2024-06-06 08:00,2024-06-06,8,3,6,0,245,28.75,44.59,78.18,38.62,0,92.62
2024-06-06 09:00,2024-06-06,9,3,6,0,589,30.49,72.52,102.43,75.24,40,174.87
2024-06-06 10:00,2024-06-06,10,3,6,0,493,32.57,76.31,88.43,59.82,0,144.12
2024-06-06 11:00,2024-06-06,11,3,6,0,261,32.82,67.75,79.29,38.25,60,149.23
2024-06-06 12:00,2024-06-06,12,3,6,0,285,31.22,56.56,78.39,30.87,0,108.11
2024-06-06 13:00,2024-06-06,13,3,6,0,645,30.77,73.41,101.13,84.65,0,162.27
2024-06-06 14:00,2024-06-06,14,3,6,0,409,30.83,63.22,81.89,47.36,0,126.63
2024-06-06 15:00,2024-06-06,15,3,6,0,277,30.58,53.42,76.2,31.35,80,145.77
2024-06-06 16:00,2024-06-06,16,3,6,0,401,29.1,50.8,80.29,47.69,0,110.68
2024-06-06 17:00,2024-06-06,17,3,6,0,501,29.04,57.64,85.94,61.16,80,167.71
2024-06-06 18:00,2024-06-06,18,3,6,0,180,25.64,28.49,73.15,26.73,0,76.32
2024-06-06 19:00,2024-06-06,19,3,6,0,42,27.35,25.97,60.49,0.0,0,57.16
2024-06-06 20:00,2024-06-06,20,3,6,0,45,27.22,27.55,59.11,2.52,0,51.61
2024-06-06 21:00,2024-06-06,21,3,6,0,132,25.14,25.86,15.16,17.29,0,38.01
2024-06-06 22:00,2024-06-06,22,3,6,0,7,25.26,15.07,0.0,3.65,0,20.45
2024-06-06 23:00,2024-06-06,23,3,6,0,32,23.43,8.65,12.17,0.0,0,22.48
2024-06-07 00:00,2024-06-07,0,4,6,0,16,23.12,6.02,5.44,0.0,0,13.18
2024-06-07 01:00,2024-06-07,1,4,6,0,10,25.42,17.0,0.0,0.0,0,27.0
2024-06-07 02:00,2024-06-07,2,4,6,0,12,24.31,17.11,6.89,0.0,0,19.53
2024-06-07 03:00,2024-06-07,3,4,6,0,10,23.21,7.43,6.86,0.0,0,11.96
2024-06-07 04:00,2024-06-07,4,4,6,0,30,24.83,10.82,19.6,6.21,0,22.59
2024-06-07 05:00,2024-06-07,5,4,6,0,27,25.77,24.68,20.3,0.0,0,34.48
2024-06-07 06:00,2024-06-07,6,4,6,0,5,29.16,36.86,59.17,3.88,0,59.9
2024-06-07 07:00,2024-06-07,7,4,6,0,15,29.05,34.82,61.82,0.0,0,56.02
2024-06-07 08:00,2024-06-07,8,4,6,0,267,28.19,47.32,77.29,31.16,0,99.84
2024-06-07 09:00,2024-06-07,9,4,6,0,554,29.24,59.43,99.3,73.04,0,142.68
2024-06-07 10:00,2024-06-07,10,4,6,0,451,32.57,78.81,93.89,62.23,80,183.72
2024-06-07 11:00,2024-06-07,11,4,6,0,247,32.3,63.18,81.21,27.12,80,150.36
2024-06-07 12:00,2024-06-07,12,4,6,0,383,29.32,57.29,80.38,43.83,80,154.02
2024-06-07 13:00,2024-06-07,13,4,6,0,519,32.64,86.36,94.97,62.11,20,166.96
2024-06-07 14:00,2024-06-07,14,4,6,0,386,30.48,60.76,85.78,44.17,60,153.13
2024-06-07 15:00,2024-06-07,15,4,6,0,289,31.32,59.65,75.19,28.39,80,148.76
2024-06-07 16:00,2024-06-07,16,4,6,0,645,29.26,62.87,96.15,79.23,0,152.52
2024-06-07 17:00,2024-06-07,17,4,6,0,531,30.56,66.95,91.17,62.05,0,140.34
2024-06-07 18:00,2024-06-07,18,4,6,0,178,26.26,26.41,66.71,22.4,0,65.51
2024-06-07 19:00,2024-06-07,19,4,6,0,140,26.84,30.1,63.06,25.77,0,68.08
2024-06-07 20:00,2024-06-07,20,4,6,0,128,28.32,46.19,69.87,15.23,0,80.94
2024-06-07 21:00,2024-06-07,21,4,6,0,57,22.29,4.44,20.13,3.24,0,25.06
2024-06-07 22:00,2024-06-07,22,4,6,0,18,25.33,15.82,5.11,0.85,0,19.28
2024-06-07 23:00,2024-06-07,23,4,6,0,22,24.51,12.94,23.71,3.35,0,27.55
2024-06-08 00:00,2024-06-08,0,5,6,1,37,26.03,20.62,19.22,3.73,0,28.45
2024-06-08 01:00,2024-06-08,1,5,6,1,17,26.71,27.48,8.32,0.0,0,32.18
2024-06-08 02:00,2024-06-08,2,5,6,1,25,26.5,23.38,17.04,0.0,0,31.63
2024-06-08 03:00,2024-06-08,3,5,6,1,5,26.24,26.26,2.02,3.78,0,27.81
2024-06-08 04:00,2024-06-08,4,5,6,1,3,26.56,21.99,5.06,0.0,0,27.31
2024-06-08 05:00,2024-06-08,5,5,6,1,28,26.71,24.09,28.49,10.76,0,38.24
2024-06-08 06:00,2024-06-08,6,5,6,1,33,28.31,30.38,25.14,2.22,0,45.88
2024-06-08 07:00,2024-06-08,7,5,6,1,16,30.97,44.44,9.39,0.0,0,42.83
2024-06-08 08:00,2024-06-08,8,5,6,1,15,28.25,26.74,0.0,0.0,0,31.24
2024-06-08 09:00,2024-06-08,9,5,6,1,1,29.52,31.26,5.58,0.87,0,27.76
2024-06-08 10:00,2024-06-08,10,5,6,1,33,30.48,45.8,23.28,0.0,0,53.52
2024-06-08 11:00,2024-06-08,11,5,6,1,7,32.4,47.09,13.34,0.0,0,50.19
2024-06-08 12:00,2024-06-08,12,5,6,1,12,31.33,48.42,0.0,4.59,0,44.63
2024-06-08 13:00,2024-06-08,13,5,6,1,7,32.37,50.67,7.92,0.0,0,49.89
2024-06-08 14:00,2024-06-08,14,5,6,1,29,32.15,54.91,24.26,6.31,0,60.88
2024-06-08 15:00,2024-06-08,15,5,6,1,31,31.01,41.31,21.81,7.95,0,52.05
2024-06-08 16:00,2024-06-08,16,5,6,1,35,27.9,32.91,14.6,7.65,0,41.96
2024-06-08 17:00,2024-06-08,17,5,6,1,29,31.27,48.68,21.01,4.74,0,61.87
2024-06-08 18:00,2024-06-08,18,5,6,1,0,30.12,41.69,6.72,0.0,0,36.9
2024-06-08 19:00,2024-06-08,19,5,6,1,38,27.32,31.73,20.71,0.0,0,41.17
2024-06-08 20:00,2024-06-08,20,5,6,1,16,24.43,13.1,2.26,0.0,0,15.92
2024-06-08 21:00,2024-06-08,21,5,6,1,19,23.54,1.23,1.76,0.45,0,8.15
2024-06-08 22:00,2024-06-08,22,5,6,1,23,25.78,21.31,21.82,2.99,0,32.42
2024-06-08 23:00,2024-06-08,23,5,6,1,21,24.05,12.18,17.29,0.0,0,21.66
2024-06-09 00:00,2024-06-09,0,6,6,1,28,22.42,2.66,17.39,2.58,0,14.69
2024-06-09 01:00,2024-06-09,1,6,6,1,21,22.73,2.09,19.44,6.01,0,19.44
2024-06-09 02:00,2024-06-09,2,6,6,1,8,24.7,12.79,5.64,0.0,0,16.77
2024-06-09 03:00,2024-06-09,3,6,6,1,36,26.17,26.89,24.15,0.34,0,38.01
2024-06-09 04:00,2024-06-09,4,6,6,1,9,28.61,30.71,0.22,7.01,0,32.77
2024-06-09 05:00,2024-06-09,5,6,6,1,35,27.95,26.14,14.82,0.0,0,31.42
2024-06-09 06:00,2024-06-09,6,6,6,1,36,27.43,24.41,18.47,6.14,0,37.39
2024-06-09 07:00,2024-06-09,7,6,6,1,27,29.35,37.89,12.8,9.52,0,41.76
2024-06-09 08:00,2024-06-09,8,6,6,1,27,29.94,45.96,22.35,0.0,0,53.54
2024-06-09 09:00,2024-06-09,9,6,6,1,20,31.23,53.69,0.0,0.0,0,50.16
2024-06-09 10:00,2024-06-09,10,6,6,1,23,30.54,45.71,22.83,1.67,0,51.95
2024-06-09 11:00,2024-06-09,11,6,6,1,39,32.45,51.11,24.44,5.14,0,55.87
2024-06-09 12:00,2024-06-09,12,6,6,1,1,32.24,48.62,6.04,0.0,0,46.38
2024-06-09 13:00,2024-06-09,13,6,6,1,7,31.02,48.05,0.0,10.72,0,43.91
2024-06-09 14:00,2024-06-09,14,6,6,1,26,30.42,47.29,20.42,5.89,0,53.73
2024-06-09 15:00,2024-06-09,15,6,6,1,21,31.5,46.54,16.81,0.0,0,52.37
2024-06-09 16:00,2024-06-09,16,6,6,1,36,28.43,38.08,15.19,0.0,0,43.29
2024-06-09 17:00,2024-06-09,17,6,6,1,26,26.52,23.11,22.32,2.88,0,38.34
